t,T,xdot,x,idx
8157,453,0.00000172,0.9096,180
8158,453,0.0000015,0.9096,180
8159,453,0.00000141,0.9096,180
8160,453,0.00000134,0.9096,180
8161,453,0.00000122,0.9097,180
8162,453,0.00000132,0.9097,180
8163,453,0.00000138,0.9097,180
8164,453,0.00000141,0.9097,180
8165,453,0.00000144,0.9097,180
8166,453,0.00000158,0.9097,180
8167,453,0.00000169,0.9097,180
8168,453,0.00000177,0.9097,180
8169,453,0.00000182,0.9097,180
8170,453,0.00000178,0.9097,180
8171,453,0.00000165,0.9097,180
8172,453,0.0000015,0.9097,180
8173,453,0.0000014,0.9097,180
8174,453,0.00000126,0.9097,180
8175,453,0.00000122,0.9097,180
8176,453,0.00000124,0.9097,180
8177,453,0.00000126,0.9097,180
8178,453,0.00000141,0.9097,180
8179,453,0.00000142,0.9097,180
8180,453,0.00000137,0.9097,180
8181,453,0.00000134,0.9097,180
8182,453,0.00000123,0.9097,180
8183,453,0.00000121,0.9097,180
8184,453,0.00000119,0.9097,180
8185,453,0.00000115,0.9097,180
8186,453,0.00000115,0.9097,180
8187,453,0.00000118,0.9097,180
8188,453,0.00000123,0.9097,180
8189,453,0.00000133,0.9097,180
8190,453,0.00000139,0.9097,180
8191,453,0.00000146,0.9097,180
8192,453,0.00000152,0.9097,180
8193,453,0.00000153,0.9097,180
8194,453,0.00000155,0.9097,180
8195,453,0.00000161,0.9097,180
8196,453,0.00000161,0.9097,180
8197,453,0.00000151,0.9097,180
8198,453,0.00000141,0.9097,180
8199,453,0.0000014,0.9097,180
8200,453,0.00000143,0.9097,180
8201,453,0.00000144,0.9097,180
8202,453,0.00000136,0.9097,180
8203,453,0.00000129,0.9097,180
8204,453,0.00000127,0.9097,180
8205,453,0.00000124,0.9097,180
8206,453,0.0000011,0.9097,180
8207,453,0.00000105,0.9097,180
8208,453,0.000001,0.9097,180
8209,453,0.00000092,0.9097,180
8210,453,0.00000106,0.9097,180
8211,453,0.00000113,0.9097,180
8212,453,0.0000012,0.9097,180
8213,453,0.0000013,0.9097,180
8214,453,0.00000144,0.9097,180
8215,453,0.00000145,0.9097,180
8216,453,0.00000141,0.9097,180
8217,453,0.00000129,0.9097,180
8218,453,0.00000106,0.9097,180
8219,453,0.00000098,0.9097,180
8220,453,0.00000089,0.9097,180
8221,453,0.00000076,0.9097,180
8222,453,0.00000081,0.9097,180
8223,453,0.00000083,0.9097,180
8224,453,0.0000008,0.9097,180
8225,453,0.00000076,0.9097,180
8226,453,0.00000089,0.9097,180
8227,453,0.00000098,0.9097,180
8228,453,0.00000101,0.9097,180
8229,453,0.00000099,0.9097,180
8230,453,0.00000096,0.9097,180
8231,453,0.00000094,0.9097,180
8232,453,0.00000096,0.9097,180
8233,453,0.000001,0.9097,180
8234,453,0.0000009,0.9097,180
8235,453,0.00000085,0.9097,180
8236,453,0.0000009,0.9097,180
8237,453,0.00000107,0.9097,180
8238,453,0.00000125,0.9097,180
8239,453,0.00000126,0.9097,180
8240,453,0.00000124,0.9097,180
8241,453,0.00000124,0.9098,180
8242,453,0.00000124,0.9098,180
8243,453,0.00000126,0.9098,180
8244,453,0.00000123,0.9098,180
8245,453,0.00000112,0.9098,180
8246,453,0.00000097,0.9098,180
8247,453,0.00000083,0.9098,180
8248,453,0.00000074,0.9098,180
8249,453,0.00000072,0.9098,180
8250,453,0.00000057,0.9098,180
8251,453,0.00000051,0.9098,180
8252,453,0.00000049,0.9098,180
8253,453,0.00000053,0.9098,180
8254,453,0.00000057,0.9098,180
8255,453,0.00000062,0.9098,180
8256,453,0.00000071,0.9098,180
8257,453,0.00000079,0.9098,180
8258,453,0.00000076,0.9098,180
8259,453,0.00000074,0.9098,180
8260,453,0.00000077,0.9098,180
8261,453,0.00000085,0.9098,180
8262,453,0.00000075,0.9098,180
8263,453,0.00000069,0.9098,180
8264,453,0.00000065,0.9098,180
8265,453,0.00000057,0.9098,180
8266,453,0.00000049,0.9098,180
8267,453,0.00000047,0.9098,180
8268,453,0.00000048,0.9098,180
8269,453,0.00000054,0.9098,180
8270,453,0.00000063,0.9098,180
8271,453,0.0000006,0.9098,180
8272,453,0.00000061,0.9098,180
8273,453,0.00000072,0.9098,180
8274,453,0.00000076,0.9098,180
8275,453,0.00000069,0.9098,180
8276,453,0.0000006,0.9098,180
8277,453,0.00000053,0.9098,180
8278,453,0.0000005,0.9098,180
8279,453,0.00000047,0.9098,180
8280,453,0.00000048,0.9098,180
8281,453,0.00000051,0.9098,180
8282,453,0.00000052,0.9098,180
8283,453,0.0000005,0.9098,180
8284,453,0.0000005,0.9098,180
8285,453,0.00000059,0.9098,180
8286,453,0.00000068,0.9098,180
8287,453,0.00000079,0.9098,180
8288,453,0.00000085,0.9098,180
8289,453,0.00000088,0.9098,180
8290,453,0.00000118,0.9098,180
8291,453,0.00000137,0.9098,180
8292,453,0.00000148,0.9098,180
8293,453,0.00000156,0.9098,180
8294,453,0.00000162,0.9098,180
8295,453,0.00000166,0.9098,180
8296,453,0.00000172,0.9098,180
8297,453,0.00000177,0.9098,180
8298,453,0.00000162,0.9098,180
8299,453,0.00000149,0.9098,180
8300,453,0.00000135,0.9098,180
8301,453,0.00000118,0.9098,180
8302,453,0.00000109,0.9098,180
8303,453,0.00000106,0.9098,180
8304,453,0.00000103,0.9098,180
8305,453,0.00000093,0.9098,180
8306,453,0.00000104,0.9098,180
8307,453,0.00000104,0.9098,180
8308,453,0.00000106,0.9098,180
8309,453,0.00000111,0.9098,180
8310,453,0.00000118,0.9098,180
8311,453,0.00000118,0.9098,180
8312,453,0.00000108,0.9098,180
8313,453,0.00000096,0.9098,180
8314,453,0.00000092,0.9098,180
8315,453,0.00000088,0.9098,180
8316,453,0.00000087,0.9098,180
8317,453,0.00000085,0.9098,180
8318,453,0.00000083,0.9098,180
8319,453,0.00000082,0.9098,180
8320,453,0.00000084,0.9098,180
8321,453,0.00000085,0.9098,180
8322,453,0.00000091,0.9098,180
8323,453,0.00000092,0.9098,180
8324,453,0.00000092,0.9098,180
8325,453,0.00000093,0.9098,180
8326,453,0.0000008,0.9098,180
8327,453,0.00000078,0.9098,180
8328,453,0.00000082,0.9098,180
8329,453,0.00000085,0.9098,180
8330,453,0.00000067,0.9098,180
8331,453,0.00000059,0.9098,180
8332,453,0.00000052,0.9098,180
8333,453,0.00000044,0.9098,180
8334,453,0.00000033,0.9098,180
8335,453,0.0000004,0.9098,180
8336,453,0.00000052,0.9098,180
8337,453,0.00000062,0.9098,180
8338,453,0.00000079,0.9098,180
8339,453,0.00000088,0.9098,180
8340,453,0.00000091,0.9098,180
8341,453,0.00000088,0.9098,180
8342,453,0.00000069,0.9098,180
8343,453,0.00000061,0.9098,180
8344,453,0.00000053,0.9098,180
8345,453,0.00000044,0.9098,180
8346,453,0.00000042,0.9098,180
8347,453,0.00000039,0.9098,180
8348,453,0.00000034,0.9098,180
8349,453,0.00000026,0.9098,180
8350,453,0.00000034,0.9098,180
8351,453,0.00000039,0.9098,180
8352,453,0.00000052,0.9098,180
8353,453,0.00000064,0.9098,180
8354,453,0.00000068,0.9098,180
8355,453,0.00000071,0.9098,180
8356,453,0.00000078,0.9098,180
8357,453,0.00000084,0.9098,180
8358,453,0.0000007,0.9098,180
8359,453,0.00000066,0.9098,180
8360,453,0.0000007,0.9098,180
8361,453,0.00000075,0.9098,180
8362,453,0.00000085,0.9098,180
8363,453,0.000001,0.9098,180
8364,453,0.00000113,0.9099,180
8365,453,0.00000125,0.9099,180
8366,453,0.00000146,0.9099,180
8367,453,0.00000157,0.9099,180
8368,453,0.0000016,0.9099,180
8369,453,0.00000166,0.9099,180
8370,453,0.00000159,0.9099,180
8371,453,0.00000151,0.9099,180
8372,453,0.00000142,0.9099,180
8373,453,0.00000136,0.9099,180
8374,453,0.00000139,0.9099,180
8375,453,0.00000147,0.9099,180
8376,453,0.00000148,0.9099,180
8377,453,0.00000142,0.9099,180
8378,453,0.00000148,0.9099,180
8379,453,0.00000147,0.9099,180
8380,453,0.0000014,0.9099,180
8381,453,0.00000131,0.9099,180
8382,453,0.00000103,0.9099,180
8383,453,0.00000091,0.9099,180
8384,453,0.00000082,0.9099,180
8385,453,0.00000076,0.9099,180
8386,453,0.00000071,0.9099,180
8387,453,0.00000065,0.9099,180
8388,453,0.0000006,0.9099,180
8389,453,0.00000057,0.9099,180
8390,453,0.00000064,0.9099,180
8391,453,0.00000069,0.9099,180
8392,453,0.00000072,0.9099,180
8393,453,0.00000068,0.9099,180
8394,453,0.00000078,0.9099,180
8395,453,0.00000086,0.9099,180
8396,453,0.00000099,0.9099,180
8397,453,0.00000115,0.9099,180
8398,453,0.0000011,0.9099,180
8399,453,0.00000103,0.9099,180
8400,453,0.00000104,0.9099,180
8401,453,0.00000108,0.9099,180
8402,453,0.00000087,0.9099,180
8403,453,0.0000008,0.9099,180
8404,453,0.00000076,0.9099,180
8405,453,0.00000076,0.9099,180
8406,453,0.00000093,0.9099,180
8407,453,0.00000106,0.9099,180
8408,453,0.00000107,0.9099,180
8409,453,0.00000107,0.9099,180
8410,453,0.0000011,0.9099,180
8411,453,0.00000106,0.9099,180
8412,453,0.00000102,0.9099,180
8413,453,0.00000104,0.9099,180
8414,453,0.00000103,0.9099,180
8415,453,0.00000111,0.9099,180
8416,453,0.00000113,0.9099,180
8417,453,0.0000011,0.9099,180
8418,453,0.00000114,0.9099,180
8419,453,0.00000109,0.9099,180
8420,453,0.00000107,0.9099,180
8421,453,0.0000011,0.9099,180
8422,453,0.00000096,0.9099,180
8423,453,0.00000092,0.9099,180
8424,453,0.0000009,0.9099,180
8425,453,0.00000092,0.9099,180
8426,453,0.00000094,0.9099,180
8427,453,0.00000093,0.9099,180
8428,453,0.000001,0.9099,180
8429,453,0.00000115,0.9099,180
8430,453,0.00000111,0.9099,180
8431,453,0.00000104,0.9099,180
8432,453,0.00000093,0.9099,180
8433,453,0.0000008,0.9099,180
8434,453,0.00000065,0.9099,180
8435,453,0.00000054,0.9099,180
8436,453,0.0000005,0.9099,180
8437,453,0.00000052,0.9099,180
8438,453,0.00000057,0.9099,180
8439,453,0.00000057,0.9099,180
8440,453,0.00000061,0.9099,180
8441,453,0.00000067,0.9099,180
8442,453,0.0000007,0.9099,180
8443,453,0.00000079,0.9099,180
8444,453,0.00000088,0.9099,180
8445,453,0.000001,0.9099,180
8446,453,0.00000115,0.9099,180
8447,453,0.00000121,0.9099,180
8448,453,0.00000121,0.9099,180
8449,453,0.00000121,0.9099,180
8450,453,0.0000011,0.9099,180
8451,453,0.00000105,0.9099,180
8452,453,0.000001,0.9099,180
8453,453,0.00000098,0.9099,180
8454,453,0.00000078,0.9099,180
8455,453,0.00000057,0.9099,180
8456,453,0.00000043,0.9099,180
8457,453,0.00000032,0.9099,180
8458,453,0.00000027,0.9099,180
8459,453,0.00000034,0.9099,180
8460,453,0.00000039,0.9099,180
8461,453,0.00000044,0.9099,180
8462,453,0.00000071,0.9099,180
8463,453,0.00000082,0.9099,180
8464,453,0.00000088,0.9099,180
8465,453,0.00000097,0.9099,180
8466,453,0.00000087,0.9099,180
8467,453,0.00000082,0.9099,180
8468,453,0.00000077,0.91,180
8469,453,0.00000074,0.91,180
8470,453,0.00000068,0.91,180
8471,453,0.00000064,0.91,180
8472,453,0.00000056,0.91,180
8473,453,0.00000047,0.91,180
8474,453,0.00000045,0.91,180
8475,453,0.00000042,0.91,180
8476,453,0.00000046,0.91,180
8477,453,0.00000057,0.91,180
8478,453,0.00000064,0.91,180
8479,453,0.00000068,0.91,180
8480,453,0.00000078,0.91,180
8481,453,0.00000087,0.91,180
8482,453,0.00000087,0.91,180
8483,453,0.00000089,0.91,180
8484,453,0.0000009,0.91,180
8485,453,0.00000092,0.91,180
8486,453,0.00000077,0.91,180
8487,453,0.00000066,0.91,180
8488,453,0.00000059,0.91,180
8489,453,0.0000006,0.91,180
8490,453,0.00000063,0.91,180
8491,453,0.00000065,0.91,180
8492,453,0.00000064,0.91,180
8493,453,0.00000065,0.91,180
8494,453,0.00000082,0.91,180
8495,453,0.00000084,0.91,180
8496,453,0.00000081,0.91,180
8497,453,0.00000074,0.91,180
8498,453,0.00000067,0.91,180
8499,453,0.00000065,0.91,180
8500,453,0.00000059,0.91,180
8501,453,0.00000052,0.91,180
8502,453,0.00000061,0.91,180
8503,453,0.00000067,0.91,180
8504,453,0.00000071,0.91,180
8505,453,0.00000075,0.91,180
8506,453,0.0000009,0.91,180
8507,453,0.00000097,0.91,180
8508,453,0.00000091,0.91,180
8509,453,0.00000085,0.91,180
8510,453,0.00000071,0.91,180
8511,453,0.00000068,0.91,180
8512,453,0.00000066,0.91,180
8513,453,0.00000062,0.91,180
8514,453,0.00000064,0.91,180
8515,453,0.0000007,0.91,180
8516,453,0.0000007,0.91,180
8517,453,0.00000062,0.91,180
8518,453,0.00000059,0.91,180
8519,453,0.00000057,0.91,180
8520,453,0.00000053,0.91,180
8521,453,0.00000056,0.91,180
8522,453,0.00000051,0.91,180
8523,453,0.00000046,0.91,180
8524,453,0.0000004,0.91,180
8525,453,0.00000034,0.91,180
8526,453,0.00000035,0.91,180
8527,453,0.00000038,0.91,180
8528,453,0.00000036,0.91,180
8529,453,0.00000037,0.91,180
8530,453,0.00000036,0.91,180
8531,453,0.0000003,0.91,180
8532,453,0.0000002,0.91,180
8533,453,0.00000004,0.91,180
8534,453,0.00000004,0.91,180
8535,453,0.00000006,0.91,180
8536,453,0.0000001,0.91,180
8537,453,0.00000017,0.91,180
8538,453,0.00000042,0.91,180
8539,453,0.00000052,0.91,180
8540,453,0.00000056,0.91,180
8541,453,0.00000054,0.91,180
8542,453,0.00000046,0.91,180
8543,453,0.00000045,0.91,180
8544,453,0.00000044,0.91,180
8545,453,0.00000042,0.91,180
8546,453,0.00000044,0.91,180
8547,453,0.00000042,0.91,180
8548,453,0.00000044,0.91,180
8549,453,0.00000044,0.91,180
8550,453,0.00000039,0.91,180
8551,453,0.00000041,0.91,180
8552,453,0.00000049,0.91,180
8553,453,0.00000055,0.91,180
8554,453,0.00000053,0.91,180
8555,453,0.00000048,0.91,180
8556,453,0.00000048,0.91,180
8557,453,0.00000054,0.91,180
8558,453,0.00000057,0.91,180
8559,453,0.00000061,0.91,180
8560,453,0.00000067,0.91,180
8561,453,0.00000075,0.91,180
8562,453,0.00000079,0.91,180
8563,453,0.00000081,0.91,180
8564,453,0.00000083,0.91,180
8565,453,0.00000079,0.91,180
8566,453,0.00000046,0.91,180
8567,453,0.00000024,0.91,180
8568,453,0.00000009,0.91,180
8569,453,0,0.91,180
8570,453,-0.00000017,0.91,180
8571,453,-0.00000023,0.91,180
8572,453,-0.00000025,0.91,180
8573,453,-0.00000022,0.91,180
8574,453,0.00000011,0.91,180
8575,453,0.00000036,0.91,180
8576,453,0.00000054,0.91,180
8577,453,0.00000069,0.91,180
8578,453,0.00000086,0.91,180
8579,453,0.00000093,0.91,180
8580,453,0.00000096,0.91,180
8581,453,0.000001,0.91,180
8582,453,0.00000081,0.91,180
8583,453,0.00000072,0.91,180
8584,453,0.00000065,0.91,180
8585,453,0.00000055,0.91,180
8586,453,0.00000048,0.91,180
8587,453,0.00000039,0.91,180
8588,453,0.00000032,0.91,180
8589,453,0.00000024,0.91,180
8590,453,0.00000024,0.91,180
8591,453,0.00000027,0.91,180
8592,453,0.00000029,0.91,180
8593,453,0.0000003,0.91,180
8594,453,0.0000003,0.91,180
8595,453,0.00000027,0.91,180
8596,453,0.00000031,0.91,180
8597,453,0.00000041,0.91,180
8598,453,0.00000034,0.91,180
8599,453,0.00000033,0.91,180
8600,453,0.00000035,0.91,180
8601,453,0.00000037,0.91,180
8602,453,0.00000035,0.91,180
8603,453,0.00000032,0.91,180
8604,453,0.00000029,0.91,180
8605,453,0.00000023,0.91,180
8606,453,0.00000001,0.91,180
8607,453,-0.00000004,0.91,180
8608,453,-0.00000005,0.91,180
8609,453,-0.0000001,0.91,180
8610,453,0.00000002,0.91,180
8611,453,0.00000003,0.91,180
8612,453,0.00000002,0.91,180
8613,453,0.00000003,0.91,180
8614,453,0.00000024,0.91,180
8615,453,0.00000035,0.91,180
8616,453,0.00000042,0.91,180
8617,453,0.00000045,0.91,180
8618,453,0.00000043,0.91,180
8619,453,0.00000039,0.91,180
8620,453,0.00000039,0.91,180
8621,453,0.00000039,0.91,180
8622,453,0.00000025,0.91,180
8623,453,0.00000012,0.91,180
8624,453,-0.00000001,0.91,180
8625,453,-0.00000015,0.91,180
8626,453,-0.00000008,0.91,180
8627,453,-0.00000006,0.91,180
8628,453,-0.00000003,0.91,180
8629,453,0.00000007,0.91,180
8630,453,0.0000002,0.91,180
8631,453,0.00000015,0.91,180
8632,453,0.00000008,0.91,180
8633,453,0.00000003,0.91,180
8634,453,-0.00000021,0.91,180
8635,453,-0.00000026,0.91,180
8636,453,-0.00000027,0.91,180
8637,453,-0.00000031,0.91,180
8638,453,-0.00000028,0.91,180
8639,453,-0.00000022,0.91,180
8640,453,-0.00000019,0.91,180
8641,453,-0.00000021,0.91,180
8642,453,-0.00000019,0.91,180
8643,453,-0.00000019,0.91,180
8644,453,-0.00000019,0.91,180
8645,453,-0.00000014,0.91,180
8646,453,-0.00000006,0.91,180
8647,453,0.00000001,0.91,180
8648,453,0.00000014,0.91,180
8649,453,0.00000027,0.91,180
8650,453,0.00000029,0.91,180
8651,453,0.00000028,0.91,180
8652,453,0.00000032,0.91,180
8653,453,0.00000037,0.91,180
8654,453,0.00000032,0.91,180
8655,453,0.00000028,0.91,180
8656,453,0.00000021,0.91,180
8657,453,0.00000014,0.91,180
8658,453,0.0000001,0.91,180
8659,453,-0.00000002,0.91,180
8660,453,-0.00000015,0.91,180
8661,453,-0.00000034,0.91,180
8662,453,-0.00000047,0.91,180
8663,453,-0.00000059,0.91,180
8664,453,-0.0000007,0.91,180
8665,453,-0.00000078,0.91,180
8666,453,-0.0000007,0.91,180
8667,453,-0.00000067,0.91,180
8668,453,-0.00000072,0.91,180
8669,453,-0.00000082,0.91,180
8670,453,-0.00000065,0.91,180
8671,453,-0.00000052,0.91,180
8672,453,-0.00000042,0.91,180
8673,453,-0.00000037,0.91,180
8674,453,-0.00000021,0.91,180
8675,453,-0.00000011,0.91,180
8676,453,0.00000003,0.91,180
8677,453,0.00000018,0.91,180
8678,453,0.00000032,0.91,180
8679,453,0.00000043,0.91,180
8680,453,0.00000052,0.91,180
8681,453,0.00000059,0.91,180
8682,453,0.00000066,0.91,180
8683,453,0.00000062,0.91,180
8684,453,0.00000052,0.91,180
8685,453,0.00000042,0.91,180
8686,453,0.00000008,0.91,180
8687,453,-0.00000008,0.91,180
8688,453,-0.00000013,0.91,180
8689,453,-0.00000014,0.91,180
8690,453,-0.00000003,0.91,180
8691,453,0.00000001,0.91,180
8692,453,-0.00000003,0.91,180
8693,453,-0.00000014,0.91,180
8694,453,-0.00000025,0.91,180
8695,453,-0.00000033,0.91,180
8696,453,-0.00000042,0.91,180
8697,453,-0.00000054,0.91,180
8698,453,-0.00000077,0.91,180
8699,453,-0.00000085,0.91,180
8700,453,-0.0000008,0.91,180
8701,453,-0.00000074,0.91,180
8702,453,-0.0000007,0.91,180
8703,453,-0.00000072,0.91,180
8704,453,-0.00000066,0.91,180
8705,453,-0.00000057,0.91,180
8706,453,-0.00000057,0.91,180
8707,453,-0.00000052,0.91,180
8708,453,-0.00000045,0.91,180
8709,453,-0.00000038,0.91,180
8710,453,-0.00000035,0.91,180
8711,453,-0.00000031,0.91,180
8712,453,-0.0000003,0.91,180
8713,453,-0.00000037,0.91,180
8714,453,-0.00000058,0.91,180
8715,453,-0.00000065,0.91,180
8716,453,-0.0000007,0.91,180
8717,453,-0.00000083,0.91,180
8718,453,-0.00000098,0.91,180
8719,453,-0.00000101,0.91,180
8720,453,-0.00000103,0.91,180
8721,453,-0.00000101,0.91,180
8722,453,-0.00000093,0.91,180
8723,453,-0.0000008,0.91,180
8724,453,-0.00000065,0.91,180
8725,453,-0.00000055,0.91,180
8726,453,-0.00000045,0.91,180
8727,453,-0.00000041,0.91,180
8728,453,-0.00000043,0.91,180
8729,453,-0.00000043,0.91,180
8730,453,-0.00000049,0.91,180
8731,453,-0.00000051,0.91,180
8732,453,-0.00000058,0.91,180
8733,453,-0.00000068,0.91,180
8734,453,-0.00000061,0.91,180
8735,453,-0.00000051,0.91,180
8736,453,-0.0000004,0.91,180
8737,453,-0.00000035,0.91,180
8738,453,-0.00000026,0.91,180
8739,453,-0.00000021,0.91,180
8740,453,-0.00000017,0.91,180
8741,453,-0.00000014,0.91,180
8742,453,-0.00000022,0.91,180
8743,453,-0.00000023,0.91,180
8744,453,-0.00000018,0.91,180
8745,453,-0.00000014,0.91,180
8746,453,-0.00000011,0.91,180
8747,453,0,0.91,180
8748,453,0.00000016,0.91,180
8749,453,0.00000029,0.91,180
8750,453,0.00000034,0.91,180
8751,453,0.00000025,0.91,180
8752,453,0.00000016,0.91,180
8753,453,0.00000009,0.91,180
8754,453,-0.00000006,0.91,180
8755,453,-0.00000012,0.91,180
8756,453,-0.00000019,0.91,180
8757,453,-0.00000027,0.91,180
8758,453,-0.00000009,0.91,180
8759,453,0.00000002,0.91,180
8760,453,0.00000012,0.91,180
8761,453,0.00000024,0.91,180
8762,453,0.00000026,0.91,180
8763,453,0.00000015,0.91,180
8764,453,-0.00000004,0.91,180
8765,453,-0.00000026,0.91,180
8766,453,-0.0000006,0.91,180
8767,453,-0.0000007,0.91,180
8768,453,-0.00000086,0.91,180
8769,453,-0.00000108,0.91,180
8770,453,-0.00000091,0.91,180
8771,453,-0.00000081,0.91,180
8772,453,-0.00000074,0.91,180
8773,453,-0.00000069,0.91,180
8774,453,-0.00000046,0.91,180
8775,453,-0.00000032,0.91,180
8776,453,-0.00000025,0.91,180
8777,453,-0.00000021,0.91,180
8778,453,-0.00000031,0.91,180
8779,453,-0.00000033,0.91,180
8780,453,-0.0000003,0.91,180
8781,453,-0.00000028,0.91,180
8782,453,-0.00000028,0.91,180
8783,453,-0.00000029,0.91,180
8784,453,-0.00000029,0.91,180
8785,453,-0.00000029,0.91,180
8786,453,-0.0000003,0.91,180
8787,453,-0.00000036,0.91,180
8788,453,-0.0000004,0.91,180
8789,453,-0.00000045,0.91,180
8790,453,-0.00000051,0.91,180
8791,453,-0.00000053,0.91,180
8792,453,-0.00000059,0.91,180
8793,453,-0.00000062,0.91,180
8794,453,-0.00000054,0.91,180
8795,453,-0.00000054,0.91,180
8796,453,-0.0000005,0.91,180
8797,453,-0.00000052,0.91,180
8798,453,-0.00000038,0.91,180
8799,453,-0.00000027,0.91,180
8800,453,-0.0000002,0.91,180
8801,453,-0.00000013,0.91,180
8802,453,0.00000009,0.91,180
8803,453,0.0000002,0.91,180
8804,453,0.00000023,0.91,180
8805,453,0.00000022,0.91,180
8806,453,0.00000008,0.91,180
8807,453,-0.00000005,0.91,180
8808,453,-0.00000015,0.91,180
8809,453,-0.00000027,0.91,180
8810,453,-0.00000042,0.91,180
8811,453,-0.00000049,0.91,180
8812,453,-0.00000055,0.91,180
8813,453,-0.00000057,0.91,180
8814,453,-0.00000045,0.91,180
8815,453,-0.00000036,0.91,180
8816,453,-0.00000033,0.91,180
8817,453,-0.0000003,0.91,180
8818,453,-0.00000028,0.91,180
8819,453,-0.00000028,0.91,180
8820,453,-0.00000023,0.91,180
8821,453,-0.00000019,0.91,180
8822,453,-0.00000012,0.91,180
8823,453,-0.00000008,0.91,180
8824,453,-0.00000012,0.91,180
8825,453,-0.0000002,0.91,180
8826,453,-0.00000025,0.91,180
8827,453,-0.00000023,0.91,180
8828,453,-0.00000018,0.91,180
8829,453,-0.00000015,0.91,180
8830,453,-0.00000015,0.91,180
8831,453,-0.00000011,0.91,180
8832,453,-0.00000001,0.91,180
8833,453,0.00000014,0.91,180
8834,453,0.00000016,0.91,180
8835,453,0.00000014,0.91,180
8836,453,0.00000007,0.91,180
8837,453,0,0.91,180
8838,453,-0.0000001,0.91,180
8839,453,-0.00000017,0.91,180
8840,453,-0.0000003,0.91,180
8841,453,-0.00000038,0.91,180
8842,453,-0.00000019,0.91,180
8843,453,-0.00000012,0.91,180
8844,453,-0.0000001,0.91,180
8845,453,-0.00000005,0.91,180
8846,453,0.00000008,0.91,180
8847,453,0.00000016,0.91,180
8848,453,0.00000031,0.91,180
8849,453,0.00000044,0.91,180
8850,453,0.00000047,0.91,180
8851,453,0.00000047,0.91,180
8852,453,0.00000043,0.91,180
8853,453,0.00000048,0.91,180
8854,453,0.00000039,0.91,180
8855,453,0.00000029,0.91,180
8856,453,0.00000018,0.91,180
8857,453,0.00000002,0.91,180
8858,453,-0.00000019,0.91,180
8859,453,-0.00000038,0.91,180
8860,453,-0.0000006,0.91,180
8861,453,-0.00000082,0.91,180
8862,453,-0.00000105,0.91,180
8863,453,-0.00000118,0.91,180
8864,453,-0.00000118,0.91,180
8865,453,-0.00000116,0.91,180
8866,453,-0.00000103,0.91,180
8867,453,-0.00000098,0.91,180
8868,453,-0.00000086,0.91,180
8869,453,-0.00000063,0.91,180
8870,453,-0.0000004,0.91,180
8871,453,-0.00000021,0.91,180
8872,453,-0.00000006,0.91,180
8873,453,-0.00000004,0.91,180
8874,453,-0.00000021,0.91,180
8875,453,-0.00000042,0.91,180
8876,453,-0.00000064,0.91,180
8877,453,-0.0000008,0.91,180
8878,453,-0.00000116,0.91,180
8879,453,-0.00000128,0.91,180
8880,453,-0.0000013,0.91,180
8881,453,-0.00000133,0.91,180
8882,453,-0.00000099,0.91,180
8883,453,-0.00000081,0.91,180
8884,453,-0.00000075,0.91,180
8885,453,-0.00000078,0.91,180
8886,453,-0.0000009,0.91,180
8887,453,-0.0000009,0.91,180
8888,453,-0.00000085,0.91,180
8889,453,-0.00000076,0.9099,180
8890,453,-0.00000073,0.9099,180
8891,453,-0.00000068,0.9099,180
8892,453,-0.00000061,0.9099,180
8893,453,-0.00000052,0.9099,180
8894,453,-0.00000047,0.9099,180
8895,453,-0.00000037,0.9099,180
8896,453,-0.00000027,0.9099,180
8897,453,-0.00000015,0.9099,180
8898,453,-0.00000008,0.9099,180
8899,453,0,0.9099,180
8900,453,0.00000001,0.9099,180
8901,453,-0.00000004,0.9099,180
8902,453,-0.00000027,0.9099,180
8903,453,-0.00000041,0.9099,180
8904,453,-0.00000056,0.9099,180
8905,453,-0.00000078,0.9099,180
8906,453,-0.00000102,0.9099,180
8907,453,-0.00000112,0.9099,180
8908,453,-0.00000123,0.9099,180
8909,453,-0.00000134,0.9099,180
8910,453,-0.00000101,0.9099,180
8911,453,-0.00000086,0.9099,180
8912,453,-0.00000082,0.9099,180
8913,453,-0.0000008,0.9099,180
8914,453,-0.00000079,0.9099,180
8915,453,-0.00000086,0.9099,180
8916,453,-0.00000099,0.9099,180
8917,453,-0.00000107,0.9099,180
8918,453,-0.00000117,0.9099,180
8919,453,-0.00000108,0.9099,180
8920,453,-0.00000094,0.9099,180
8921,453,-0.00000082,0.9099,180
8922,453,-0.00000056,0.9099,180
8923,453,-0.00000042,0.9099,180
8924,453,-0.00000034,0.9099,180
8925,453,-0.00000027,0.9099,180
8926,453,-0.00000038,0.9099,180
8927,453,-0.0000004,0.9099,180
8928,453,-0.0000004,0.9099,180
8929,453,-0.00000043,0.9099,180
8930,453,-0.00000036,0.9099,180
8931,453,-0.00000032,0.9099,180
8932,453,-0.00000024,0.9099,180
8933,453,-0.00000016,0.9099,180
8934,453,0.00000005,0.9099,180
8935,453,0.0000002,0.9099,180
8936,453,0.00000027,0.9099,180
8937,453,0.00000034,0.9099,180
8938,453,0.00000046,0.9099,180
8939,453,0.00000054,0.9099,180
8940,453,0.00000059,0.9099,180
8941,453,0.0000006,0.9099,180
8942,453,0.00000043,0.9099,180
8943,453,0.00000028,0.9099,180
