t,x,xdot,xdot_pred
4731.0,0.9837,5.38e-06,3.2719907600187954e-05
4732.0,0.9837,5.48e-06,3.2719907600187954e-05
4733.0,0.9837,5.44e-06,3.2719907600187954e-05
4734.0,0.9837,5.4e-06,3.2719907600187954e-05
4735.0,0.9837,5.35e-06,3.2719907600187954e-05
4736.0,0.9837,5.28e-06,3.2719907600187954e-05
4737.0,0.9838,5.24e-06,3.252825342176653e-05
4738.0,0.9838,5.28e-06,3.252825342176653e-05
4739.0,0.9838,5.33e-06,3.252825342176653e-05
4740.0,0.9838,5.39e-06,3.252825342176653e-05
4741.0,0.9838,5.44e-06,3.252825342176653e-05
4742.0,0.9838,5.4e-06,3.252825342176653e-05
4743.0,0.9838,5.36e-06,3.252825342176653e-05
4744.0,0.9838,5.29e-06,3.252825342176653e-05
4745.0,0.9838,5.02e-06,3.252825342176653e-05
4746.0,0.9838,4.97e-06,3.252825342176653e-05
4747.0,0.9838,4.9e-06,3.252825342176653e-05
4748.0,0.9838,4.81e-06,3.252825342176653e-05
4749.0,0.9838,4.89e-06,3.252825342176653e-05
4750.0,0.9838,4.88e-06,3.252825342176653e-05
4751.0,0.9838,4.85e-06,3.252825342176653e-05
4752.0,0.9838,4.84e-06,3.252825342176653e-05
4753.0,0.9838,4.8e-06,3.252825342176653e-05
4754.0,0.9838,4.77e-06,3.252825342176653e-05
4755.0,0.9838,4.77e-06,3.252825342176653e-05
4756.0,0.9838,4.82e-06,3.252825342176653e-05
4757.0,0.9839,4.83e-06,3.2336531962994295e-05
4758.0,0.9839,4.83e-06,3.2336531962994295e-05
4759.0,0.9839,4.83e-06,3.2336531962994295e-05
4760.0,0.9839,4.83e-06,3.2336531962994295e-05
4761.0,0.9839,4.77e-06,3.2336531962994295e-05
4762.0,0.9839,4.74e-06,3.2336531962994295e-05
4763.0,0.9839,4.71e-06,3.2336531962994295e-05
4764.0,0.9839,4.69e-06,3.2336531962994295e-05
4765.0,0.9839,4.58e-06,3.2336531962994295e-05
4766.0,0.9839,4.56e-06,3.2336531962994295e-05
4767.0,0.9839,4.63e-06,3.2336531962994295e-05
4768.0,0.9839,4.71e-06,3.2336531962994295e-05
4769.0,0.9839,4.77e-06,3.2336531962994295e-05
4770.0,0.9839,4.79e-06,3.2336531962994295e-05
4771.0,0.9839,4.82e-06,3.2336531962994295e-05
4772.0,0.9839,4.83e-06,3.2336531962994295e-05
4773.0,0.9839,4.79e-06,3.2336531962994295e-05
4774.0,0.9839,4.72e-06,3.2336531962994295e-05
4775.0,0.9839,4.63e-06,3.2336531962994295e-05
4776.0,0.9839,4.57e-06,3.2336531962994295e-05
4777.0,0.9839,4.59e-06,3.2336531962994295e-05
4778.0,0.984,4.66e-06,3.214474290523848e-05
4779.0,0.984,4.76e-06,3.214474290523848e-05
4780.0,0.984,4.87e-06,3.214474290523848e-05
4781.0,0.984,5.07e-06,3.214474290523848e-05
4782.0,0.984,5.14e-06,3.214474290523848e-05
4783.0,0.984,5.17e-06,3.214474290523848e-05
4784.0,0.984,5.2e-06,3.214474290523848e-05
4785.0,0.984,4.99e-06,3.214474290523848e-05
4786.0,0.984,4.81e-06,3.214474290523848e-05
4787.0,0.984,4.74e-06,3.214474290523848e-05
4788.0,0.984,4.75e-06,3.214474290523848e-05
4789.0,0.984,4.76e-06,3.214474290523848e-05
4790.0,0.984,4.76e-06,3.214474290523848e-05
4791.0,0.984,4.75e-06,3.214474290523848e-05
4792.0,0.984,4.72e-06,3.214474290523848e-05
4793.0,0.984,4.72e-06,3.214474290523848e-05
4794.0,0.984,4.74e-06,3.214474290523848e-05
4795.0,0.984,4.79e-06,3.214474290523848e-05
4796.0,0.984,4.8e-06,3.214474290523848e-05
4797.0,0.984,4.71e-06,3.214474290523848e-05
4798.0,0.984,4.72e-06,3.214474290523848e-05
4799.0,0.9841,4.76e-06,3.1952885926185956e-05
4800.0,0.9841,4.77e-06,3.1952885926185956e-05
4801.0,0.9841,4.66e-06,3.1952885926185956e-05
4802.0,0.9841,4.5e-06,3.1952885926185956e-05
4803.0,0.9841,4.38e-06,3.1952885926185956e-05
4804.0,0.9841,4.34e-06,3.1952885926185956e-05
4805.0,0.9841,4.1e-06,3.1952885926185956e-05
4806.0,0.9841,3.98e-06,3.1952885926185956e-05
4807.0,0.9841,3.94e-06,3.1952885926185956e-05
4808.0,0.9841,3.95e-06,3.1952885926185956e-05
4809.0,0.9841,4.13e-06,3.1952885926185956e-05
4810.0,0.9841,4.28e-06,3.1952885926185956e-05
4811.0,0.9841,4.43e-06,3.1952885926185956e-05
4812.0,0.9841,4.58e-06,3.1952885926185956e-05
4813.0,0.9841,4.78e-06,3.1952885926185956e-05
4814.0,0.9841,4.91e-06,3.1952885926185956e-05
4815.0,0.9841,4.99e-06,3.1952885926185956e-05
4816.0,0.9841,5.01e-06,3.1952885926185956e-05
4817.0,0.9841,4.88e-06,3.1952885926185956e-05
4818.0,0.9841,4.8e-06,3.1952885926185956e-05
4819.0,0.9841,4.78e-06,3.1952885926185956e-05
4820.0,0.9841,4.74e-06,3.1952885926185956e-05
4821.0,0.9842,4.55e-06,3.17609606997771e-05
4822.0,0.9842,4.46e-06,3.17609606997771e-05
4823.0,0.9842,4.51e-06,3.17609606997771e-05
4824.0,0.9842,4.6e-06,3.17609606997771e-05
4825.0,0.9842,4.68e-06,3.17609606997771e-05
4826.0,0.9842,4.73e-06,3.17609606997771e-05
4827.0,0.9842,4.71e-06,3.17609606997771e-05
4828.0,0.9842,4.7e-06,3.17609606997771e-05
4829.0,0.9842,4.66e-06,3.17609606997771e-05
4830.0,0.9842,4.58e-06,3.17609606997771e-05
4831.0,0.9842,4.51e-06,3.17609606997771e-05
4832.0,0.9842,4.47e-06,3.17609606997771e-05
4833.0,0.9842,4.31e-06,3.17609606997771e-05
4834.0,0.9842,4.18e-06,3.17609606997771e-05
4835.0,0.9842,4.03e-06,3.17609606997771e-05
4836.0,0.9842,3.9e-06,3.17609606997771e-05
4837.0,0.9842,3.77e-06,3.17609606997771e-05
4838.0,0.9842,3.69e-06,3.17609606997771e-05
4839.0,0.9842,3.61e-06,3.17609606997771e-05
4840.0,0.9842,3.57e-06,3.17609606997771e-05
4841.0,0.9842,3.6e-06,3.17609606997771e-05
4842.0,0.9842,3.59e-06,3.17609606997771e-05
4843.0,0.9842,3.58e-06,3.17609606997771e-05
4844.0,0.9842,3.58e-06,3.17609606997771e-05
4845.0,0.9843,3.62e-06,3.156896689613814e-05
4846.0,0.9843,3.58e-06,3.156896689613814e-05
4847.0,0.9843,3.55e-06,3.156896689613814e-05
4848.0,0.9843,3.58e-06,3.156896689613814e-05
4849.0,0.9843,3.55e-06,3.156896689613814e-05
4850.0,0.9843,3.57e-06,3.156896689613814e-05
4851.0,0.9843,3.57e-06,3.156896689613814e-05
4852.0,0.9843,3.53e-06,3.156896689613814e-05
4853.0,0.9843,3.66e-06,3.156896689613814e-05
4854.0,0.9843,3.74e-06,3.156896689613814e-05
4855.0,0.9843,3.75e-06,3.156896689613814e-05
4856.0,0.9843,3.74e-06,3.156896689613814e-05
4857.0,0.9843,3.8e-06,3.156896689613814e-05
4858.0,0.9843,3.79e-06,3.156896689613814e-05
4859.0,0.9843,3.82e-06,3.156896689613814e-05
4860.0,0.9843,3.91e-06,3.156896689613814e-05
4861.0,0.9843,3.93e-06,3.156896689613814e-05
4862.0,0.9843,3.96e-06,3.156896689613814e-05
4863.0,0.9843,3.98e-06,3.156896689613814e-05
4864.0,0.9843,3.98e-06,3.156896689613814e-05
4865.0,0.9843,4.05e-06,3.156896689613814e-05
4866.0,0.9843,4.11e-06,3.156896689613814e-05
4867.0,0.9843,4.14e-06,3.156896689613814e-05
4868.0,0.9843,4.11e-06,3.156896689613814e-05
4869.0,0.9843,4.16e-06,3.156896689613814e-05
4870.0,0.9843,4.19e-06,3.156896689613814e-05
4871.0,0.9844,4.15e-06,3.1376904181511604e-05
4872.0,0.9844,4.11e-06,3.1376904181511604e-05
4873.0,0.9844,4.1e-06,3.1376904181511604e-05
4874.0,0.9844,4.08e-06,3.1376904181511604e-05
4875.0,0.9844,4.05e-06,3.1376904181511604e-05
4876.0,0.9844,4.03e-06,3.1376904181511604e-05
4877.0,0.9844,3.94e-06,3.1376904181511604e-05
4878.0,0.9844,3.9e-06,3.1376904181511604e-05
4879.0,0.9844,3.9e-06,3.1376904181511604e-05
4880.0,0.9844,3.86e-06,3.1376904181511604e-05
4881.0,0.9844,3.76e-06,3.1376904181511604e-05
4882.0,0.9844,3.66e-06,3.1376904181511604e-05
4883.0,0.9844,3.55e-06,3.1376904181511604e-05
4884.0,0.9844,3.45e-06,3.1376904181511604e-05
4885.0,0.9844,3.31e-06,3.1376904181511604e-05
4886.0,0.9844,3.15e-06,3.1376904181511604e-05
4887.0,0.9844,3.03e-06,3.1376904181511604e-05
4888.0,0.9844,2.96e-06,3.1376904181511604e-05
4889.0,0.9844,2.95e-06,3.1376904181511604e-05
4890.0,0.9844,2.93e-06,3.1376904181511604e-05
4891.0,0.9844,2.91e-06,3.1376904181511604e-05
4892.0,0.9844,2.91e-06,3.1376904181511604e-05
4893.0,0.9844,3e-06,3.1376904181511604e-05
4894.0,0.9844,3.03e-06,3.1376904181511604e-05
4895.0,0.9844,3.04e-06,3.1376904181511604e-05
4896.0,0.9844,3.06e-06,3.1376904181511604e-05
4897.0,0.9844,3.02e-06,3.1376904181511604e-05
4898.0,0.9844,2.92e-06,3.1376904181511604e-05
4899.0,0.9844,2.82e-06,3.1376904181511604e-05
4900.0,0.9845,2.79e-06,3.118477221818607e-05
4901.0,0.9845,2.73e-06,3.118477221818607e-05
4902.0,0.9845,2.71e-06,3.118477221818607e-05
4903.0,0.9845,2.72e-06,3.118477221818607e-05
4904.0,0.9845,2.77e-06,3.118477221818607e-05
4905.0,0.9845,3e-06,3.118477221818607e-05
4906.0,0.9845,3.22e-06,3.118477221818607e-05
4907.0,0.9845,3.37e-06,3.118477221818607e-05
4908.0,0.9845,3.45e-06,3.118477221818607e-05
4909.0,0.9845,3.45e-06,3.118477221818607e-05
4910.0,0.9845,3.4e-06,3.118477221818607e-05
4911.0,0.9845,3.45e-06,3.118477221818607e-05
4912.0,0.9845,3.56e-06,3.118477221818607e-05
4913.0,0.9845,3.44e-06,3.118477221818607e-05
4914.0,0.9845,3.48e-06,3.118477221818607e-05
4915.0,0.9845,3.51e-06,3.118477221818607e-05
4916.0,0.9845,3.53e-06,3.118477221818607e-05
4917.0,0.9845,3.59e-06,3.118477221818607e-05
4918.0,0.9845,3.63e-06,3.118477221818607e-05
4919.0,0.9845,3.65e-06,3.118477221818607e-05
4920.0,0.9845,3.61e-06,3.118477221818607e-05
4921.0,0.9845,3.41e-06,3.118477221818607e-05
4922.0,0.9845,3.3e-06,3.118477221818607e-05
4923.0,0.9845,3.22e-06,3.118477221818607e-05
4924.0,0.9845,3.14e-06,3.118477221818607e-05
4925.0,0.9845,2.98e-06,3.118477221818607e-05
4926.0,0.9845,2.9e-06,3.118477221818607e-05
4927.0,0.9845,2.88e-06,3.118477221818607e-05
4928.0,0.9845,2.92e-06,3.118477221818607e-05
4929.0,0.9845,3.1e-06,3.118477221818607e-05
4930.0,0.9845,3.18e-06,3.118477221818607e-05
4931.0,0.9846,3.21e-06,3.099257066442206e-05
4932.0,0.9846,3.23e-06,3.099257066442206e-05
4933.0,0.9846,3.29e-06,3.099257066442206e-05
4934.0,0.9846,3.3e-06,3.099257066442206e-05
4935.0,0.9846,3.3e-06,3.099257066442206e-05
4936.0,0.9846,3.29e-06,3.099257066442206e-05
4937.0,0.9846,3.15e-06,3.099257066442206e-05
4938.0,0.9846,3.05e-06,3.099257066442206e-05
4939.0,0.9846,3.06e-06,3.099257066442206e-05
4940.0,0.9846,3.12e-06,3.099257066442206e-05
4941.0,0.9846,3.12e-06,3.099257066442206e-05
4942.0,0.9846,3.11e-06,3.099257066442206e-05
4943.0,0.9846,3.08e-06,3.099257066442206e-05
4944.0,0.9846,3.06e-06,3.099257066442206e-05
4945.0,0.9846,3.04e-06,3.099257066442206e-05
4946.0,0.9846,3.01e-06,3.099257066442206e-05
4947.0,0.9846,2.97e-06,3.099257066442206e-05
4948.0,0.9846,2.99e-06,3.099257066442206e-05
4949.0,0.9846,3e-06,3.099257066442206e-05
4950.0,0.9846,2.97e-06,3.099257066442206e-05
4951.0,0.9846,2.87e-06,3.099257066442206e-05
4952.0,0.9846,2.77e-06,3.099257066442206e-05
4953.0,0.9846,2.67e-06,3.099257066442206e-05
4954.0,0.9846,2.7e-06,3.099257066442206e-05
4955.0,0.9846,2.79e-06,3.099257066442206e-05
4956.0,0.9846,2.86e-06,3.099257066442206e-05
4957.0,0.9846,2.92e-06,3.099257066442206e-05
4958.0,0.9846,2.98e-06,3.099257066442206e-05
4959.0,0.9846,3.06e-06,3.099257066442206e-05
4960.0,0.9846,3.11e-06,3.099257066442206e-05
4961.0,0.9846,2.98e-06,3.099257066442206e-05
4962.0,0.9846,2.88e-06,3.099257066442206e-05
4963.0,0.9846,2.8e-06,3.099257066442206e-05
4964.0,0.9847,2.73e-06,3.080029917437828e-05
4965.0,0.9847,2.6e-06,3.080029917437828e-05
4966.0,0.9847,2.57e-06,3.080029917437828e-05
4967.0,0.9847,2.55e-06,3.080029917437828e-05
4968.0,0.9847,2.56e-06,3.080029917437828e-05
4969.0,0.9847,2.61e-06,3.080029917437828e-05
4970.0,0.9847,2.6e-06,3.080029917437828e-05
4971.0,0.9847,2.63e-06,3.080029917437828e-05
4972.0,0.9847,2.69e-06,3.080029917437828e-05
4973.0,0.9847,2.77e-06,3.080029917437828e-05
4974.0,0.9847,2.81e-06,3.080029917437828e-05
4975.0,0.9847,2.83e-06,3.080029917437828e-05
4976.0,0.9847,2.87e-06,3.080029917437828e-05
4977.0,0.9847,2.91e-06,3.080029917437828e-05
4978.0,0.9847,3.01e-06,3.080029917437828e-05
4979.0,0.9847,3.13e-06,3.080029917437828e-05
4980.0,0.9847,3.17e-06,3.080029917437828e-05
4981.0,0.9847,3.18e-06,3.080029917437828e-05
4982.0,0.9847,3.14e-06,3.080029917437828e-05
4983.0,0.9847,3.11e-06,3.080029917437828e-05
4984.0,0.9847,3.1e-06,3.080029917437828e-05
4985.0,0.9847,3.01e-06,3.080029917437828e-05
4986.0,0.9847,2.99e-06,3.080029917437828e-05
4987.0,0.9847,3e-06,3.080029917437828e-05
4988.0,0.9847,2.98e-06,3.080029917437828e-05
4989.0,0.9847,3.02e-06,3.080029917437828e-05
4990.0,0.9847,2.96e-06,3.080029917437828e-05
4991.0,0.9847,2.83e-06,3.080029917437828e-05
4992.0,0.9847,2.7e-06,3.080029917437828e-05
4993.0,0.9847,2.58e-06,3.080029917437828e-05
4994.0,0.9847,2.54e-06,3.080029917437828e-05
4995.0,0.9847,2.45e-06,3.080029917437828e-05
4996.0,0.9847,2.34e-06,3.080029917437828e-05
4997.0,0.9847,2.4e-06,3.080029917437828e-05
4998.0,0.9847,2.35e-06,3.080029917437828e-05
4999.0,0.9847,2.24e-06,3.080029917437828e-05
5000.0,0.9848,2.17e-06,3.0607957398034786e-05
5001.0,0.9848,2.18e-06,3.0607957398034786e-05
5002.0,0.9848,2.17e-06,3.0607957398034786e-05
5003.0,0.9848,2.17e-06,3.0607957398034786e-05
5004.0,0.9848,2.18e-06,3.0607957398034786e-05
5005.0,0.9848,2.34e-06,3.0607957398034786e-05
5006.0,0.9848,2.48e-06,3.0607957398034786e-05
5007.0,0.9848,2.6e-06,3.0607957398034786e-05
5008.0,0.9848,2.72e-06,3.0607957398034786e-05
5009.0,0.9848,2.85e-06,3.0607957398034786e-05
5010.0,0.9848,2.89e-06,3.0607957398034786e-05
5011.0,0.9848,2.9e-06,3.0607957398034786e-05
5012.0,0.9848,2.88e-06,3.0607957398034786e-05
5013.0,0.9848,2.86e-06,3.0607957398034786e-05
5014.0,0.9848,2.85e-06,3.0607957398034786e-05
5015.0,0.9848,2.77e-06,3.0607957398034786e-05
5016.0,0.9848,2.63e-06,3.0607957398034786e-05
5017.0,0.9848,2.62e-06,3.0607957398034786e-05
5018.0,0.9848,2.61e-06,3.0607957398034786e-05
5019.0,0.9848,2.59e-06,3.0607957398034786e-05
5020.0,0.9848,2.59e-06,3.0607957398034786e-05
5021.0,0.9848,2.62e-06,3.0607957398034786e-05
5022.0,0.9848,2.6e-06,3.0607957398034786e-05
5023.0,0.9848,2.58e-06,3.0607957398034786e-05
5024.0,0.9848,2.58e-06,3.0607957398034786e-05
5025.0,0.9848,2.61e-06,3.0607957398034786e-05
5026.0,0.9848,2.67e-06,3.0607957398034786e-05
5027.0,0.9848,2.66e-06,3.0607957398034786e-05
5028.0,0.9848,2.59e-06,3.0607957398034786e-05
5029.0,0.9848,2.52e-06,3.0607957398034786e-05
5030.0,0.9848,2.35e-06,3.0607957398034786e-05
5031.0,0.9848,2.25e-06,3.0607957398034786e-05
5032.0,0.9848,2.2e-06,3.0607957398034786e-05
5033.0,0.9848,2.02e-06,3.0607957398034786e-05
5034.0,0.9848,1.92e-06,3.0607957398034786e-05
5035.0,0.9848,1.88e-06,3.0607957398034786e-05
5036.0,0.9848,1.86e-06,3.0607957398034786e-05
5037.0,0.9848,1.89e-06,3.0607957398034786e-05
5038.0,0.9848,1.89e-06,3.0607957398034786e-05
5039.0,0.9848,1.9e-06,3.0607957398034786e-05
5040.0,0.9848,1.92e-06,3.0607957398034786e-05
5041.0,0.9849,1.84e-06,3.0415544981114506e-05
5042.0,0.9849,1.81e-06,3.0415544981114506e-05
5043.0,0.9849,1.84e-06,3.0415544981114506e-05
5044.0,0.9849,1.93e-06,3.0415544981114506e-05
5045.0,0.9849,1.95e-06,3.0415544981114506e-05
5046.0,0.9849,1.95e-06,3.0415544981114506e-05
5047.0,0.9849,1.96e-06,3.0415544981114506e-05
5048.0,0.9849,1.96e-06,3.0415544981114506e-05
5049.0,0.9849,1.89e-06,3.0415544981114506e-05
5050.0,0.9849,1.85e-06,3.0415544981114506e-05
5051.0,0.9849,1.93e-06,3.0415544981114506e-05
5052.0,0.9849,2.11e-06,3.0415544981114506e-05
5053.0,0.9849,2.19e-06,3.0415544981114506e-05
5054.0,0.9849,2.23e-06,3.0415544981114506e-05
5055.0,0.9849,2.3e-06,3.0415544981114506e-05
5056.0,0.9849,2.34e-06,3.0415544981114506e-05
5057.0,0.9849,2.34e-06,3.0415544981114506e-05
5058.0,0.9849,2.33e-06,3.0415544981114506e-05
5059.0,0.9849,2.34e-06,3.0415544981114506e-05
5060.0,0.9849,2.36e-06,3.0415544981114506e-05
5061.0,0.9849,2.32e-06,3.0415544981114506e-05
5062.0,0.9849,2.32e-06,3.0415544981114506e-05
5063.0,0.9849,2.26e-06,3.0415544981114506e-05
5064.0,0.9849,2.2e-06,3.0415544981114506e-05
5065.0,0.9849,2.16e-06,3.0415544981114506e-05
5066.0,0.9849,2.03e-06,3.0415544981114506e-05
5067.0,0.9849,1.97e-06,3.0415544981114506e-05
5068.0,0.9849,1.95e-06,3.0415544981114506e-05
5069.0,0.9849,1.92e-06,3.0415544981114506e-05
5070.0,0.9849,1.93e-06,3.0415544981114506e-05
5071.0,0.9849,2.01e-06,3.0415544981114506e-05
5072.0,0.9849,2.14e-06,3.0415544981114506e-05
5073.0,0.9849,2.32e-06,3.0415544981114506e-05
5074.0,0.9849,2.4e-06,3.0415544981114506e-05
5075.0,0.9849,2.4e-06,3.0415544981114506e-05
5076.0,0.9849,2.32e-06,3.0415544981114506e-05
5077.0,0.9849,2.16e-06,3.0415544981114506e-05
5078.0,0.9849,2.04e-06,3.0415544981114506e-05
5079.0,0.9849,1.97e-06,3.0415544981114506e-05
5080.0,0.9849,1.94e-06,3.0415544981114506e-05
5081.0,0.9849,1.91e-06,3.0415544981114506e-05
5082.0,0.9849,1.89e-06,3.0415544981114506e-05
5083.0,0.9849,1.8e-06,3.0415544981114506e-05
5084.0,0.9849,1.73e-06,3.0415544981114506e-05
5085.0,0.9849,1.77e-06,3.0415544981114506e-05
5086.0,0.9849,1.74e-06,3.0415544981114506e-05
5087.0,0.9849,1.68e-06,3.0415544981114506e-05
5088.0,0.9849,1.57e-06,3.0415544981114506e-05
5089.0,0.9849,1.54e-06,3.0415544981114506e-05
5090.0,0.985,1.57e-06,3.022306156500278e-05
5091.0,0.985,1.61e-06,3.022306156500278e-05
5092.0,0.985,1.67e-06,3.022306156500278e-05
5093.0,0.985,1.94e-06,3.022306156500278e-05
5094.0,0.985,2.11e-06,3.022306156500278e-05
5095.0,0.985,2.15e-06,3.022306156500278e-05
5096.0,0.985,2.15e-06,3.022306156500278e-05
5097.0,0.985,2.31e-06,3.022306156500278e-05
5098.0,0.985,2.38e-06,3.022306156500278e-05
5099.0,0.985,2.41e-06,3.022306156500278e-05
5100.0,0.985,2.44e-06,3.022306156500278e-05
5101.0,0.985,2.41e-06,3.022306156500278e-05
5102.0,0.985,2.37e-06,3.022306156500278e-05
5103.0,0.985,2.34e-06,3.022306156500278e-05
5104.0,0.985,2.22e-06,3.022306156500278e-05
5105.0,0.985,2.05e-06,3.022306156500278e-05
5106.0,0.985,2.01e-06,3.022306156500278e-05
5107.0,0.985,1.94e-06,3.022306156500278e-05
5108.0,0.985,1.83e-06,3.022306156500278e-05
5109.0,0.985,1.72e-06,3.022306156500278e-05
5110.0,0.985,1.59e-06,3.022306156500278e-05
5111.0,0.985,1.51e-06,3.022306156500278e-05
5112.0,0.985,1.47e-06,3.022306156500278e-05
5113.0,0.985,1.48e-06,3.022306156500278e-05
5114.0,0.985,1.49e-06,3.022306156500278e-05
5115.0,0.985,1.49e-06,3.022306156500278e-05
5116.0,0.985,1.45e-06,3.022306156500278e-05
5117.0,0.985,1.53e-06,3.022306156500278e-05
5118.0,0.985,1.55e-06,3.022306156500278e-05
5119.0,0.985,1.51e-06,3.022306156500278e-05
5120.0,0.985,1.42e-06,3.022306156500278e-05
5121.0,0.985,1.3e-06,3.022306156500278e-05
5122.0,0.985,1.28e-06,3.022306156500278e-05
5123.0,0.985,1.28e-06,3.022306156500278e-05
5124.0,0.985,1.2e-06,3.022306156500278e-05
5125.0,0.985,1.21e-06,3.022306156500278e-05
5126.0,0.985,1.23e-06,3.022306156500278e-05
5127.0,0.985,1.3e-06,3.022306156500278e-05
5128.0,0.985,1.34e-06,3.022306156500278e-05
5129.0,0.985,1.47e-06,3.022306156500278e-05
5130.0,0.985,1.58e-06,3.022306156500278e-05
5131.0,0.985,1.69e-06,3.022306156500278e-05
5132.0,0.985,1.77e-06,3.022306156500278e-05
5133.0,0.985,1.89e-06,3.022306156500278e-05
