t,x_original,xdot_original,xdot_pred
1316,0.134376569,9.43E-05,8.89E-05
1318,0.134565071,9.43E-05,8.89E-05
1320,0.134753532,9.42E-05,8.89E-05
1322,0.134941952,9.42E-05,8.89E-05
1324,0.135130331,9.42E-05,8.89E-05
1326,0.13531867,9.42E-05,8.88E-05
1328,0.135506967,9.41E-05,8.88E-05
1330,0.135695223,9.41E-05,8.88E-05
1332,0.135883438,9.41E-05,8.88E-05
1334,0.136071612,9.41E-05,8.88E-05
1336,0.136259745,9.41E-05,8.88E-05
1338,0.136447837,9.40E-05,8.87E-05
1340,0.136635889,9.40E-05,8.87E-05
1342,0.136823899,9.40E-05,8.87E-05
1344,0.137011868,9.40E-05,8.87E-05
1346,0.137199796,9.40E-05,8.87E-05
1348,0.137387684,9.39E-05,8.87E-05
1350,0.137575531,9.39E-05,8.86E-05
1352,0.137763336,9.39E-05,8.86E-05
1354,0.137951101,9.39E-05,8.86E-05
1356,0.138138825,9.39E-05,8.86E-05
1358,0.138326508,9.38E-05,8.86E-05
1360,0.13851415,9.38E-05,8.86E-05
1362,0.138701751,9.38E-05,8.85E-05
1364,0.138889311,9.38E-05,8.85E-05
1366,0.139076831,9.38E-05,8.85E-05
1368,0.13926431,9.37E-05,8.85E-05
1370,0.139451748,9.37E-05,8.85E-05
1372,0.139639145,9.37E-05,8.85E-05
1374,0.139826501,9.37E-05,8.84E-05
1376,0.140013816,9.37E-05,8.84E-05
1378,0.140201091,9.36E-05,8.84E-05
1380,0.140388325,9.36E-05,8.84E-05
1382,0.140575518,9.36E-05,8.84E-05
1384,0.14076267,9.36E-05,8.84E-05
1386,0.140949782,9.36E-05,8.83E-05
1388,0.141136853,9.35E-05,8.83E-05
1390,0.141323883,9.35E-05,8.83E-05
1392,0.141510872,9.35E-05,8.83E-05
1394,0.141697821,9.35E-05,8.83E-05
1396,0.141884729,9.35E-05,8.83E-05
1398,0.142071596,9.34E-05,8.82E-05
1400,0.142258423,9.34E-05,8.82E-05
1402,0.142445209,9.34E-05,8.82E-05
1404,0.142631954,9.34E-05,8.82E-05
1406,0.142818658,9.34E-05,8.82E-05
1408,0.143005322,9.33E-05,8.82E-05
1410,0.143191945,9.33E-05,8.81E-05
1412,0.143378528,9.33E-05,8.81E-05
1414,0.14356507,9.33E-05,8.81E-05
1416,0.143751571,9.33E-05,8.81E-05
1418,0.143938032,9.32E-05,8.81E-05
1420,0.144124452,9.32E-05,8.81E-05
1422,0.144310832,9.32E-05,8.80E-05
1424,0.144497171,9.32E-05,8.80E-05
1426,0.144683469,9.31E-05,8.80E-05
1428,0.144869727,9.31E-05,8.80E-05
1430,0.145055944,9.31E-05,8.80E-05
1432,0.145242121,9.31E-05,8.80E-05
1434,0.145428257,9.31E-05,8.79E-05
1436,0.145614352,9.30E-05,8.79E-05
1438,0.145800407,9.30E-05,8.79E-05
1440,0.145986422,9.30E-05,8.79E-05
1442,0.146172396,9.30E-05,8.79E-05
1444,0.146358329,9.30E-05,8.79E-05
1446,0.146544222,9.29E-05,8.78E-05
1448,0.146730075,9.29E-05,8.78E-05
1450,0.146915887,9.29E-05,8.78E-05
1452,0.147101659,9.29E-05,8.78E-05
1454,0.14728739,9.29E-05,8.78E-05
1456,0.147473081,9.28E-05,8.78E-05
1458,0.147658731,9.28E-05,8.77E-05
1460,0.147844341,9.28E-05,8.77E-05
1462,0.14802991,9.28E-05,8.77E-05
1464,0.148215439,9.28E-05,8.77E-05
1466,0.148400928,9.27E-05,8.77E-05
1468,0.148586376,9.27E-05,8.77E-05
