t,x_original,xdot_original,xdot_pred
3286,1.000999969,2.11E-31,1.28E-06
3288,1.000999969,1.89E-31,1.28E-06
3290,1.000999969,1.69E-31,1.28E-06
3292,1.000999969,1.52E-31,1.28E-06
3294,1.000999969,1.36E-31,1.28E-06
3296,1.000999969,1.22E-31,1.28E-06
3298,1.000999969,1.09E-31,1.28E-06
3300,1.000999969,9.76E-32,1.28E-06
3302,1.000999969,8.74E-32,1.28E-06
3304,1.000999969,7.82E-32,1.28E-06
3306,1.000999969,7.00E-32,1.28E-06
3308,1.000999969,6.27E-32,1.28E-06
3310,1.000999969,5.61E-32,1.28E-06
3312,1.000999969,5.02E-32,1.28E-06
3314,1.000999969,4.49E-32,1.28E-06
3316,1.000999969,4.02E-32,1.28E-06
3318,1.000999969,3.60E-32,1.28E-06
3320,1.000999969,3.22E-32,1.28E-06
3322,1.000999969,2.88E-32,1.28E-06
3324,1.000999969,2.57E-32,1.28E-06
3326,1.000999969,2.30E-32,1.28E-06
3328,1.000999969,2.06E-32,1.28E-06
3330,1.000999969,1.84E-32,1.28E-06
3332,1.000999969,1.65E-32,1.28E-06
3334,1.000999969,1.47E-32,1.28E-06
3336,1.000999969,1.32E-32,1.28E-06
3338,1.000999969,1.18E-32,1.28E-06
3340,1.000999969,1.05E-32,1.28E-06
3342,1.000999969,9.39E-33,1.28E-06
3344,1.000999969,8.39E-33,1.28E-06
3346,1.000999969,7.49E-33,1.28E-06
3348,1.000999969,6.69E-33,1.28E-06
3350,1.000999969,5.98E-33,1.28E-06
3352,1.000999969,5.34E-33,1.28E-06
3354,1.000999969,4.77E-33,1.28E-06
3356,1.000999969,4.26E-33,1.28E-06
3358,1.000999969,3.80E-33,1.28E-06
3360,1.000999969,3.39E-33,1.28E-06
3362,1.000999969,3.03E-33,1.28E-06
3364,1.000999969,2.70E-33,1.28E-06
3366,1.000999969,2.41E-33,1.28E-06
3368,1.000999969,2.15E-33,1.28E-06
3370,1.000999969,1.92E-33,1.28E-06
3372,1.000999969,1.71E-33,1.28E-06
3374,1.000999969,1.53E-33,1.28E-06
3376,1.000999969,1.36E-33,1.28E-06
3378,1.000999969,1.22E-33,1.28E-06
3380,1.000999969,1.08E-33,1.28E-06
3382,1.000999969,9.67E-34,1.28E-06
3384,1.000999969,8.62E-34,1.28E-06
3386,1.000999969,7.69E-34,1.28E-06
3388,1.000999969,6.85E-34,1.28E-06
3390,1.000999969,6.11E-34,1.28E-06
3392,1.000999969,5.44E-34,1.28E-06
3394,1.000999969,4.85E-34,1.28E-06
3396,1.000999969,4.32E-34,1.28E-06
3398,1.000999969,3.85E-34,1.28E-06
3400,1.000999969,3.43E-34,1.28E-06
3402,1.000999969,3.06E-34,1.28E-06
3404,1.000999969,2.72E-34,1.28E-06
3406,1.000999969,2.42E-34,1.28E-06
3408,1.000999969,2.16E-34,1.28E-06
3410,1.000999969,1.92E-34,1.28E-06
3412,1.000999969,1.71E-34,1.28E-06
3414,1.000999969,1.52E-34,1.28E-06
3416,1.000999969,1.36E-34,1.28E-06
3418,1.000999969,1.21E-34,1.28E-06
3420,1.000999969,1.07E-34,1.28E-06
3422,1.000999969,9.55E-35,1.28E-06
3424,1.000999969,8.50E-35,1.28E-06
3426,1.000999969,7.56E-35,1.28E-06
3428,1.000999969,6.72E-35,1.28E-06
3430,1.000999969,5.98E-35,1.28E-06
3432,1.000999969,5.32E-35,1.28E-06
3434,1.000999969,4.73E-35,1.28E-06
3436,1.000999969,4.21E-35,1.28E-06
3438,1.000999969,3.74E-35,1.28E-06
3440,1.000999969,3.32E-35,1.28E-06
3442,1.000999969,2.95E-35,1.28E-06
3444,1.000999969,2.63E-35,1.28E-06
3446,1.000999969,2.33E-35,1.28E-06
3448,1.000999969,2.07E-35,1.28E-06
3450,1.000999969,1.84E-35,1.28E-06
3452,1.000999969,1.64E-35,1.28E-06
3454,1.000999969,1.45E-35,1.28E-06
