t,x_original,xdot_original,xdot_pred
588,0.972660942,9.26E-05,9.64E-05
590,0.972844347,9.17E-05,9.56E-05
592,0.973026069,9.09E-05,9.47E-05
594,0.973206127,9.00E-05,9.39E-05
596,0.97338454,8.92E-05,9.30E-05
598,0.973561327,8.84E-05,9.22E-05
600,0.973736508,8.76E-05,9.13E-05
602,0.9739101,8.68E-05,9.05E-05
604,0.974082123,8.60E-05,8.97E-05
606,0.974252594,8.52E-05,8.89E-05
608,0.97442153,8.45E-05,8.81E-05
610,0.974588949,8.37E-05,8.73E-05
612,0.97475487,8.30E-05,8.66E-05
614,0.974919307,8.22E-05,8.58E-05
616,0.975082279,8.15E-05,8.51E-05
618,0.975243802,8.08E-05,8.43E-05
620,0.975403893,8.00E-05,8.36E-05
622,0.975562567,7.93E-05,8.28E-05
624,0.97571984,7.86E-05,8.21E-05
626,0.975875728,7.79E-05,8.14E-05
628,0.976030246,7.73E-05,8.07E-05
630,0.97618341,7.66E-05,8.00E-05
632,0.976335235,7.59E-05,7.93E-05
634,0.976485736,7.53E-05,7.86E-05
636,0.976634927,7.46E-05,7.79E-05
638,0.976782822,7.39E-05,7.73E-05
640,0.976929437,7.33E-05,7.66E-05
642,0.977074784,7.27E-05,7.60E-05
644,0.977218879,7.20E-05,7.53E-05
646,0.977361734,7.14E-05,7.47E-05
648,0.977503363,7.08E-05,7.40E-05
650,0.97764378,7.02E-05,7.34E-05
652,0.977782998,6.96E-05,7.28E-05
654,0.977921029,6.90E-05,7.22E-05
656,0.978057887,6.84E-05,7.16E-05
658,0.978193583,6.78E-05,7.10E-05
660,0.978328132,6.73E-05,7.04E-05
662,0.978461544,6.67E-05,6.98E-05
664,0.978593833,6.61E-05,6.92E-05
666,0.978725009,6.56E-05,6.87E-05
668,0.978855086,6.50E-05,6.81E-05
670,0.978984074,6.45E-05,6.75E-05
672,0.979111986,6.40E-05,6.70E-05
674,0.979238832,6.34E-05,6.64E-05
676,0.979364624,6.29E-05,6.59E-05
678,0.979489373,6.24E-05,6.53E-05
680,0.97961309,6.19E-05,6.48E-05
682,0.979735786,6.13E-05,6.43E-05
684,0.979857471,6.08E-05,6.37E-05
686,0.979978156,6.03E-05,6.32E-05
688,0.980097852,5.98E-05,6.27E-05
690,0.980216568,5.94E-05,6.22E-05
692,0.980334316,5.89E-05,6.17E-05
694,0.980451104,5.84E-05,6.12E-05
696,0.980566943,5.79E-05,6.07E-05
698,0.980681843,5.74E-05,6.02E-05
700,0.980795813,5.70E-05,5.98E-05
702,0.980908863,5.65E-05,5.93E-05
704,0.981021002,5.61E-05,5.88E-05
706,0.98113224,5.56E-05,5.83E-05
708,0.981242586,5.52E-05,5.79E-05
710,0.981352048,5.47E-05,5.74E-05
712,0.981460637,5.43E-05,5.70E-05
714,0.981568359,5.39E-05,5.65E-05
716,0.981675226,5.34E-05,5.61E-05
718,0.981781244,5.30E-05,5.56E-05
720,0.981886423,5.26E-05,5.52E-05
722,0.981990771,5.22E-05,5.48E-05
724,0.982094296,5.18E-05,5.43E-05
726,0.982197007,5.14E-05,5.39E-05
728,0.982298912,5.10E-05,5.35E-05
730,0.982400018,5.06E-05,5.31E-05
732,0.982500334,5.02E-05,5.27E-05
734,0.982599867,4.98E-05,5.23E-05
736,0.982698626,4.94E-05,5.19E-05
738,0.982796617,4.90E-05,5.15E-05
740,0.982893849,4.86E-05,5.11E-05
742,0.982990329,4.82E-05,5.07E-05
